"","ID","ID-2","Zscore"
"169590-42-5","169590-42-5","169590-42-5",0.117062011957362
"64-67-5","64-67-5","64-67-5",0.151789464536591
"105-87-3","105-87-3","105-87-3",1.16389539225655
"309-00-2","309-00-2","309-00-2",1.2913969582929
"99-51-4","99-51-4","99-51-4",0.35830335903141
"789-02-6","789-02-6","789-02-6",0.0109647847026698
"3164-85-0","3164-85-0","3164-85-0",0.873767380854672
"124378-77-4","124378-77-4","124378-77-4",0.617588085474886
"1120-04-3","1120-04-3","1120-04-3",0.784705092347978
"17924-92-4","17924-92-4","17924-92-4",0.747085807198146
"2164-17-2","2164-17-2","2164-17-2",0.385337115436564
"115-29-7","115-29-7","115-29-7",1.02952894169954
"77-92-9","77-92-9","77-92-9",0.206258732779074
"973-21-7","973-21-7","973-21-7",0.106986668858008
"473-55-2","473-55-2","473-55-2",0.347639645077374
"123312-89-0","123312-89-0","123312-89-0",0.266103254326741
"129299-90-7","129299-90-7","129299-90-7",0.0150905406125841
"96-45-7","96-45-7","96-45-7",0.180775768294012
"136-45-8","136-45-8","136-45-8",1.0273944532765
"93-53-8","93-53-8","93-53-8",0.450121345008308
"105-54-4","105-54-4","105-54-4",0.899181778746869
"826-36-8","826-36-8","826-36-8",0.753327629680675
"78-40-0","78-40-0","78-40-0",0.00126802478139955
"4553-62-2","4553-62-2","4553-62-2",1.22917164541496
"123-99-9","123-99-9","123-99-9",0.923035689552051
"532-27-4","532-27-4","532-27-4",0.759504803145809
"91-22-5","91-22-5","91-22-5",0.531858093421483
"94-46-2","94-46-2","94-46-2",1.30905529682346
"41372-08-1","41372-08-1","41372-08-1",0.0555157701427216
"69-74-9","69-74-9","69-74-9",0.146239306006813
"143-22-6","143-22-6","143-22-6",0.204125857007568
"79-43-6","79-43-6","79-43-6",0.583269534015006
"135-02-4","135-02-4","135-02-4",1.18115074937817
"110-27-0","110-27-0","110-27-0",0.336948033354472
"612-12-4","612-12-4","612-12-4",0.399160022295174
"139290-65-6","139290-65-6","139290-65-6",0.637954513221293
"591-22-0","591-22-0","591-22-0",0.594430115232541
"142-62-1","142-62-1","142-62-1",0.910424867714134
"461-58-5","461-58-5","461-58-5",1.23998580414584
"141112-29-0","141112-29-0","141112-29-0",0.22036426632216
"759-94-4","759-94-4","759-94-4",0.978373825489737
"25152-84-5","25152-84-5","25152-84-5",1.04507038011178
"3388-04-3","3388-04-3","3388-04-3",0.0703401190803577
"89415-87-2","89415-87-2","89415-87-2",0.588208131055889
"461023-63-2","461023-63-2","461023-63-2",1.13015124395392
"100-37-8","100-37-8","100-37-8",0.302665532230856
"156052-68-5","156052-68-5","156052-68-5",0.918673326500901
"17321-47-0","17321-47-0","17321-47-0",0.110523724577
"129453-61-8","129453-61-8","129453-61-8",1.70304851375783
"1445-75-6","1445-75-6","1445-75-6",0.356200855461667
"513-86-0","513-86-0","513-86-0",0.451404358161982
"2451-62-9","2451-62-9","2451-62-9",2.72093623087252
"17754-90-4","17754-90-4","17754-90-4",1.01556421478798
"112-07-2","112-07-2","112-07-2",1.1480480410077
"117-08-8","117-08-8","117-08-8",0.127512450368452
"126-07-8","126-07-8","126-07-8",0.378978994101253
"687-47-8","687-47-8","687-47-8",0.858279054298218
"3391-86-4","3391-86-4","3391-86-4",1.06938481598852
"512-56-1","512-56-1","512-56-1",0.556991029074146
"68-96-2","68-96-2","68-96-2",0.141095225314162
"43121-43-3","43121-43-3","43121-43-3",0.767657433792334
"500-38-9","500-38-9","500-38-9",0.225524008197339
"719-59-5","719-59-5","719-59-5",1.02419436438691
"111-43-3","111-43-3","111-43-3",0.341052703496318
"95-13-6","95-13-6","95-13-6",0.195442131747231
"150-68-5","150-68-5","150-68-5",0.559133586586185
"5394-36-5","5394-36-5","5394-36-5",0.490817996014686
"544-63-8","544-63-8","544-63-8",0.362895047697004
"1112-39-6","1112-39-6","1112-39-6",0.187077968780287
"638-07-3","638-07-3","638-07-3",0.813411272985639
"1559-35-9","1559-35-9","1559-35-9",1.02725874231041
"103-24-2","103-24-2","103-24-2",0.450393953097721
"57-83-0","57-83-0","57-83-0",0.260478609787655
"527-60-6","527-60-6","527-60-6",0.087522834689324
"80-15-9","80-15-9","80-15-9",0.727229158168283
"249296-43-3","249296-43-3","249296-43-3",0.0683525809769614
"75-50-3","75-50-3","75-50-3",1.09662751961231
"1634-78-2","1634-78-2","1634-78-2",0.181928296612632
"2996-92-1","2996-92-1","2996-92-1",0.354004037947663
"122-18-9","122-18-9","122-18-9",0.654863948592391
"344930-95-6","344930-95-6","344930-95-6",1.32528074549684
"80844-07-1","80844-07-1","80844-07-1",0.0612419708106393
"127-07-1","127-07-1","127-07-1",0.659424347054931
"57-14-7","57-14-7","57-14-7",0.200055693495445
"108-11-2","108-11-2","108-11-2",0.698581221345877
"59-40-5","59-40-5","59-40-5",0.192542660789895
"928-96-1","928-96-1","928-96-1",0.680187100018906
"2439-01-2","2439-01-2","2439-01-2",1.45806196974411
"5598-15-2","5598-15-2","5598-15-2",0.388611151694639
"150-46-9","150-46-9","150-46-9",0.188103927580758
"80-07-9","80-07-9","80-07-9",0.556994433737066
"123-02-4","123-02-4","123-02-4",0.619987224611604
"676116-04-4","676116-04-4","676116-04-4",0.447053176003654
"5536-61-8","5536-61-8","5536-61-8",0.152506408942209
"108-01-0","108-01-0","108-01-0",0.0330081310676909
"112-25-4","112-25-4","112-25-4",0.967241042065656
"161050-58-4","161050-58-4","161050-58-4",0.474553411937504
"17804-35-2","17804-35-2","17804-35-2",0.048950282220524
"84087-01-4","84087-01-4","84087-01-4",0.0743482818085617
"77-40-7","77-40-7","77-40-7",0.622487607880037
"NOCAS_47366","NOCAS_47366","NOCAS_47366",0.71209686675181
"121552-61-2","121552-61-2","121552-61-2",0.331050051501858
"136-60-7","136-60-7","136-60-7",1.37715531931601
"1918-02-1","1918-02-1","1918-02-1",0.0492057382241282
"118-47-8","118-47-8","118-47-8",0.013998078833857
"108-83-8","108-83-8","108-83-8",0.638843294453033
"147150-35-4","147150-35-4","147150-35-4",0.616021330367881
"1008-72-6","1008-72-6","1008-72-6",0.5015761672295
"57-55-6","57-55-6","57-55-6",0.191010969014929
"4719-04-4","4719-04-4","4719-04-4",1.02899596450503
"180084-01-9","180084-01-9","180084-01-9",1.78251535538267
"589-66-2","589-66-2","589-66-2",1.11772269098577
"1119-40-0","1119-40-0","1119-40-0",0.60362104796635
"126-14-7","126-14-7","126-14-7",4.19006963808168
"181274-15-7","181274-15-7","181274-15-7",0.530367631359856
"3634-83-1","3634-83-1","3634-83-1",2.17947541393873
"106-49-0","106-49-0","106-49-0",0.257497662905745
"4162-45-2","4162-45-2","4162-45-2",1.58094235820034
"49562-28-9","49562-28-9","49562-28-9",0.637229144824323
"625114-41-2","625114-41-2","625114-41-2",0.183455649461016
"101-67-7","101-67-7","101-67-7",0.913337307344394
"930-55-2","930-55-2","930-55-2",0.40115238222604
"32388-55-9","32388-55-9","32388-55-9",0.184175638203814
"65-85-0","65-85-0","65-85-0",0.714459651009474
"13674-87-8","13674-87-8","13674-87-8",1.76042878754951
"123-05-7","123-05-7","123-05-7",0.929119604964815
"599-64-4","599-64-4","599-64-4",0.597889407811328
"874-90-8","874-90-8","874-90-8",0.338879291061795
"427-51-0","427-51-0","427-51-0",0.760178765067732
"1763-23-1","1763-23-1","1763-23-1",4.85971109225938
"25812-30-0","25812-30-0","25812-30-0",1.2633688529013
"72-20-8","72-20-8","72-20-8",1.53143845500461
"112-31-2","112-31-2","112-31-2",0.580339574209331
"135410-20-7","135410-20-7","135410-20-7",0.414559424043205
"24307-26-4","24307-26-4","24307-26-4",0.0956224783012563
"13254-34-7","13254-34-7","13254-34-7",0.880982356985203
"1072-15-7","1072-15-7","1072-15-7",0.285376576139407
"61949-76-6","61949-76-6","61949-76-6",0.371567845422205
"556-61-6","556-61-6","556-61-6",1.28809269566912
"149413-74-1","149413-74-1","149413-74-1",0.619520509724977
"84-58-2","84-58-2","84-58-2",2.93233385717152
"1646-87-3","1646-87-3","1646-87-3",0.6753089317417
"151-05-3","151-05-3","151-05-3",1.42064331932362
"106-36-5","106-36-5","106-36-5",0.964323760126974
"83657-24-3","83657-24-3","83657-24-3",0.467419947985477
"188425-85-6","188425-85-6","188425-85-6",0.575080832529716
"439687-69-1","439687-69-1","439687-69-1",1.67349690275715
"78-42-2","78-42-2","78-42-2",1.31631576595854
"626-48-2","626-48-2","626-48-2",0.176909155899025
"97886-45-8","97886-45-8","97886-45-8",0.329620928088867
"693-54-9","693-54-9","693-54-9",0.717444841704796
"119-07-3","119-07-3","119-07-3",0.270066341066231
"3871-99-6","3871-99-6","3871-99-6",3.43449905112508
"81406-37-3","81406-37-3","81406-37-3",0.67721282229842
"115-77-5","115-77-5","115-77-5",0.399111511959429
"95-14-7","95-14-7","95-14-7",0.214154318856637
"4602-84-0","4602-84-0","4602-84-0",0.747307715593088
"584-84-9","584-84-9","584-84-9",2.96706987881367
"692-86-4","692-86-4","692-86-4",1.11522222917376
"110-26-9","110-26-9","110-26-9",0.47507848212592
"551-93-9","551-93-9","551-93-9",1.10413053265964
"NOCAS_47381","NOCAS_47381","NOCAS_47381",0.0920335679382933
"6117-91-5","6117-91-5","6117-91-5",0.277332554650899
"129-17-9","129-17-9","129-17-9",1.24204403744135
"478263-98-8","478263-98-8","478263-98-8",0.328556254906522
"24683-00-9","24683-00-9","24683-00-9",1.09354560523238
"66441-23-4","66441-23-4","66441-23-4",0.00530086898173467
"103055-07-8","103055-07-8","103055-07-8",1.53963616432195
"1559-34-8","1559-34-8","1559-34-8",0.279049718963706
"76703-62-3","76703-62-3","76703-62-3",0.54312148312493
"611-14-3","611-14-3","611-14-3",0.3280053036331
"533-74-4","533-74-4","533-74-4",0.0840568134656814
"50-69-1","50-69-1","50-69-1",0.191316445509515
"37764-25-3","37764-25-3","37764-25-3",0.890955863432267
"55934-93-5","55934-93-5","55934-93-5",0.823792211151366
"98-07-7","98-07-7","98-07-7",0.245830898548737
"109-97-7","109-97-7","109-97-7",0.447320460399772
"143201-11-0","143201-11-0","143201-11-0",0.24263848080051
"4638-48-6","4638-48-6","4638-48-6",1.0440989095306
"104206-82-8","104206-82-8","104206-82-8",0.0628939429611193
"2444-46-4","2444-46-4","2444-46-4",1.10828500305141
"142-04-1","142-04-1","142-04-1",0.116054867944451
"263553-33-9","263553-33-9","263553-33-9",0.676806522426092
"141-22-0","141-22-0","141-22-0",0.523622905155573
"118-75-2","118-75-2","118-75-2",0.236742393790745
"87-41-2","87-41-2","87-41-2",0.778418344211412
"491-80-5","491-80-5","491-80-5",0.19644911825216
"111-62-6","111-62-6","111-62-6",0.0527267296230656
"89-04-3","89-04-3","89-04-3",1.36067512759925
"33228-44-3","33228-44-3","33228-44-3",0.97156886205093
"123-42-2","123-42-2","123-42-2",0.884803091162771
"79-16-3","79-16-3","79-16-3",0.252654215837742
"13183-79-4","13183-79-4","13183-79-4",0.17376610570408
"41484-35-9","41484-35-9","41484-35-9",2.26883166208315
"609-66-5","609-66-5","609-66-5",0.966819476186763
"126-92-1","126-92-1","126-92-1",0.259903125071567
"139340-56-0","139340-56-0","139340-56-0",0.44514039678418
"2051-62-9","2051-62-9","2051-62-9",0.189719942131227
"615-20-3","615-20-3","615-20-3",0.0485747573218216
"402910-27-4","402910-27-4","402910-27-4",0.299142831246188
"143-08-8","143-08-8","143-08-8",0.737862785611152
"111-21-7","111-21-7","111-21-7",0.264646011763514
"2917-73-9","2917-73-9","2917-73-9",0.575790471837911
"78-70-6","78-70-6","78-70-6",1.08458850851995
"135-98-8","135-98-8","135-98-8",0.328591561528714
"64359-81-5","64359-81-5","64359-81-5",0.398029386688591
"72-33-3","72-33-3","72-33-3",0.757863605826003
"101-42-8","101-42-8","101-42-8",1.04034926115273
"84-75-3","84-75-3","84-75-3",0.653489504331972
"59-87-0","59-87-0","59-87-0",0.232977583463439
"97-74-5","97-74-5","97-74-5",0.298481590622622
"615-13-4","615-13-4","615-13-4",0.146253838821037
"106-58-1","106-58-1","106-58-1",0.409115061425529
"34256-82-1","34256-82-1","34256-82-1",1.26291650660051
"583-78-8","583-78-8","583-78-8",0.386107617979858
"106-65-0","106-65-0","106-65-0",0.420199926181035
"58-56-0","58-56-0","58-56-0",0.658407415566908
"140-53-4","140-53-4","140-53-4",1.53437132859307
"193-39-5","193-39-5","193-39-5",2.07250195276612
"23564-06-9","23564-06-9","23564-06-9",0.23067895254418
"52-68-6","52-68-6","52-68-6",0.0201317533120809
"139149-55-6","139149-55-6","139149-55-6",0.607380506416743
"375-85-9","375-85-9","375-85-9",3.15991184798443
"67-30-1","67-30-1","67-30-1",2.8556046445491
"87-61-6","87-61-6","87-61-6",0.300710173364291
"76-83-5","76-83-5","76-83-5",0.0434328361909603
"77-71-4","77-71-4","77-71-4",0.469233965045876
"2031-67-6","2031-67-6","2031-67-6",0.00508934226610367
"1120-01-0","1120-01-0","1120-01-0",0.484887044401716
"1120-36-1","1120-36-1","1120-36-1",0.497398302127815
"54593-83-8","54593-83-8","54593-83-8",0.107464793963682
"54-85-3","54-85-3","54-85-3",0.589104064645231
"1825-21-4","1825-21-4","1825-21-4",0.155829164496099
"NOCAS_47385","NOCAS_47385","NOCAS_47385",1.14312008246725
"3697-42-5","3697-42-5","3697-42-5",1.99981038662363
"110-85-0","110-85-0","110-85-0",0.537029710529223
"100-80-1","100-80-1","100-80-1",0.386953399682056
"102-82-9","102-82-9","102-82-9",0.0667802270991976
"120-95-6","120-95-6","120-95-6",0.721156242592787
"25311-71-1","25311-71-1","25311-71-1",0.663386457055824
"3252-43-5","3252-43-5","3252-43-5",1.72439717032065
"261947-38-0","261947-38-0","261947-38-0",2.00812663147094
"110-44-1","110-44-1","110-44-1",0.837583441014357
"646-06-0","646-06-0","646-06-0",0.26880726700502
"1241-94-7","1241-94-7","1241-94-7",0.0113197585857789
"100-54-9","100-54-9","100-54-9",0.0234907864853113
"10042-59-8","10042-59-8","10042-59-8",0.904425523640425
"102-96-5","102-96-5","102-96-5",0.380164555993931
"79-14-1","79-14-1","79-14-1",0.337318614452297
"503-74-2","503-74-2","503-74-2",0.609436458532195
"143-50-0","143-50-0","143-50-0",4.08305448325796
"6843-66-9","6843-66-9","6843-66-9",0.464715688876279
"56-81-5","56-81-5","56-81-5",0.0588815650504113
"108-59-8","108-59-8","108-59-8",0.086196657845034
"50-35-1","50-35-1","50-35-1",0.121038847078468
"2795-39-3","2795-39-3","2795-39-3",4.70235865165253
"868-85-9","868-85-9","868-85-9",0.387299125452967
"288104-79-0","288104-79-0","288104-79-0",0.493504036199322
"122-78-1","122-78-1","122-78-1",0.405817938767606
"50-70-4","50-70-4","50-70-4",0.419058112823344
"1929-82-4","1929-82-4","1929-82-4",0.285604136777076
"5333-42-6","5333-42-6","5333-42-6",0.591183701940263
"78-77-3","78-77-3","78-77-3",0.381053197186993
"121-91-5","121-91-5","121-91-5",0.362361744146428
"5392-40-5","5392-40-5","5392-40-5",0.630006043160515
"51-30-9","51-30-9","51-30-9",0.797591331284343
"107-70-0","107-70-0","107-70-0",0.97438776513244
"103-28-6","103-28-6","103-28-6",1.40227365259691
"1120-71-4","1120-71-4","1120-71-4",0.0873178604203261
"957-51-7","957-51-7","957-51-7",0.980645454309631
"85-40-5","85-40-5","85-40-5",0.58926164495741
"87-90-1","87-90-1","87-90-1",0.901588279588064
"93-89-0","93-89-0","93-89-0",1.31785210945036
"77-48-5","77-48-5","77-48-5",0.260953931414225
"13071-79-9","13071-79-9","13071-79-9",0.434848813389455
"120-55-8","120-55-8","120-55-8",0.712762389953842
"66357-35-5","66357-35-5","66357-35-5",0.0834127058183444
"3337-71-1","3337-71-1","3337-71-1",0.327431975753577
"151-21-3","151-21-3","151-21-3",0.0497556878204738
"126-98-7","126-98-7","126-98-7",0.328470462617844
"128-04-1","128-04-1","128-04-1",0.349097091750995
"15214-89-8","15214-89-8","15214-89-8",0.405554958977527
"1469-48-3","1469-48-3","1469-48-3",0.665311327699439
"81334-34-1","81334-34-1","81334-34-1",0.605839910887584
"93-02-7","93-02-7","93-02-7",0.99838945876847
"22224-92-6","22224-92-6","22224-92-6",0.455107034848225
"131860-33-8","131860-33-8","131860-33-8",0.647143118477533
"144-49-0","144-49-0","144-49-0",0.586619264511186
"2144-53-8","2144-53-8","2144-53-8",2.27919407689608
"123-92-2","123-92-2","123-92-2",1.09799653842679
"534-13-4","534-13-4","534-13-4",0.0288668480246373
"10482-56-1","10482-56-1","10482-56-1",1.13202056442163
"61-82-5","61-82-5","61-82-5",0.482187702053432
"1948-33-0","1948-33-0","1948-33-0",1.13696596557981
"109-77-3","109-77-3","109-77-3",1.65986480215194
"149979-41-9","149979-41-9","149979-41-9",0.708665398617337
"131341-86-1","131341-86-1","131341-86-1",0.632008625804226
"1861-32-1","1861-32-1","1861-32-1",0.00223208172863066
"135158-54-2","135158-54-2","135158-54-2",0.169848118379281
"298-00-0","298-00-0","298-00-0",0.53524045391671
"135-19-3","135-19-3","135-19-3",0.0435065663397773
"120-83-2","120-83-2","120-83-2",0.0757502510249193
"21739-91-3","21739-91-3","21739-91-3",0.773174896130626
"115-86-6","115-86-6","115-86-6",0.548566552021694
"77501-63-4","77501-63-4","77501-63-4",0.363312047662176
"5234-68-4","5234-68-4","5234-68-4",0.925259014899238
"NOCAS_47291","NOCAS_47291","NOCAS_47291",0.362712135075559
"101-77-9","101-77-9","101-77-9",0.330762298016264
"563-12-2","563-12-2","563-12-2",1.47842303052107
"117-81-7","117-81-7","117-81-7",0.167897603412251
"112-38-9","112-38-9","112-38-9",1.10327029944988
"95-65-8","95-65-8","95-65-8",0.202850237301024
"834-12-8","834-12-8","834-12-8",0.139636661746369
"2832-40-8","2832-40-8","2832-40-8",0.512931017011242
"94361-06-5","94361-06-5","94361-06-5",0.208997161997522
"150-19-6","150-19-6","150-19-6",0.918006316177306
"1459-93-4","1459-93-4","1459-93-4",0.770965297261972
"206-44-0","206-44-0","206-44-0",0.705062215274324
"92-91-1","92-91-1","92-91-1",0.945638636402643
"106-50-3","106-50-3","106-50-3",0.105423772699022
"540-38-5","540-38-5","540-38-5",0.713600299168268
"1007-28-9","1007-28-9","1007-28-9",0.0260207005006663
"120-12-7","120-12-7","120-12-7",0.535033984425818
"56-55-3","56-55-3","56-55-3",1.23647102858461
"1638-22-8","1638-22-8","1638-22-8",0.720306209071049
"101-37-1","101-37-1","101-37-1",0.115411045479848
"612-82-8","612-82-8","612-82-8",0.0158927357239324
"87818-31-3","87818-31-3","87818-31-3",0.655870511163942
"131983-72-7","131983-72-7","131983-72-7",0.416457100210886
"1031-07-8","1031-07-8","1031-07-8",1.15963712067165
"149062-75-9","149062-75-9","149062-75-9",0.491407305938925
"4291-63-8","4291-63-8","4291-63-8",0.290697326922637
"606-20-2","606-20-2","606-20-2",0.155857117687425
"51632-16-7","51632-16-7","51632-16-7",0.623656176276525
"2642-71-9","2642-71-9","2642-71-9",0.00603745633532075
"79-94-7","79-94-7","79-94-7",1.57299809892755
"13194-48-4","13194-48-4","13194-48-4",0.141065802437497
"2212-67-1","2212-67-1","2212-67-1",0.978125495144754
"112733-06-9","112733-06-9","112733-06-9",0.245588463393863
"56-72-4","56-72-4","56-72-4",0.232262161229158
"124-94-7","124-94-7","124-94-7",0.59558161519242
"460081-99-6","460081-99-6","460081-99-6",0.197287639721294
"103-33-3","103-33-3","103-33-3",0.094704469796954
"27314-13-2","27314-13-2","27314-13-2",0.359409848554857
"81777-89-1","81777-89-1","81777-89-1",1.31706265602133
"NOCAS_47248","NOCAS_47248","NOCAS_47248",0.133753343527155
"353280-07-6","353280-07-6","353280-07-6",0.421551315384469
"1214-39-7","1214-39-7","1214-39-7",0.0393060639513761
"2243-62-1","2243-62-1","2243-62-1",0.44983667700636
"95-54-5","95-54-5","95-54-5",0.301609886389448
"13826-35-2","13826-35-2","13826-35-2",0.95875998177912
"220860-50-4","220860-50-4","220860-50-4",0.154126673224036
"79538-32-2","79538-32-2","79538-32-2",0.614661096037713
"91-59-8","91-59-8","91-59-8",0.0129622300124705
"55-38-9","55-38-9","55-38-9",0.523319382209481
"122-34-9","122-34-9","122-34-9",0.0858139734693659
"NOCAS_47334","NOCAS_47334","NOCAS_47334",0.11847738598411
"87-86-5","87-86-5","87-86-5",0.715368774500831
"105512-06-9","105512-06-9","105512-06-9",0.67385160699776
"82-44-0","82-44-0","82-44-0",0.980074557363782
"42509-80-8","42509-80-8","42509-80-8",0.340675831245703
"445295-04-5","445295-04-5","445295-04-5",0.770828331627561
"50594-66-6","50594-66-6","50594-66-6",0.0372555356873724
"2971-36-0","2971-36-0","2971-36-0",0.187654008462521
"28159-98-0","28159-98-0","28159-98-0",0.118860863415543
"189003-92-7","189003-92-7","189003-92-7",1.11107394009258
"5598-13-0","5598-13-0","5598-13-0",0.134738595415703
"496-72-0","496-72-0","496-72-0",0.419075874980841
"1747-60-0","1747-60-0","1747-60-0",0.333791768982899
"22781-23-3","22781-23-3","22781-23-3",0.669871161286513
"131-57-7","131-57-7","131-57-7",1.0632103274134
"686756-87-6","686756-87-6","686756-87-6",0.683121177141966
"20325-40-0","20325-40-0","20325-40-0",0.228267314563787
"139-13-9","139-13-9","139-13-9",0.244558224968097
"94-80-4","94-80-4","94-80-4",1.19238771062383
"119-90-4","119-90-4","119-90-4",0.240422833079653
"24851-98-7","24851-98-7","24851-98-7",1.07506367828162
"135-57-9","135-57-9","135-57-9",0.876224167602835
"92-87-5","92-87-5","92-87-5",0.043025206129668
"101-05-3","101-05-3","101-05-3",0.0415963712641249
"179465-71-5","179465-71-5","179465-71-5",0.325764628022439
"214535-77-0","214535-77-0","214535-77-0",0.566222066440747
"97-56-3","97-56-3","97-56-3",0.169970045386011
"199171-88-5","199171-88-5","199171-88-5",0.316388934576436
"92-84-2","92-84-2","92-84-2",0.413910941375138
"333-41-5","333-41-5","333-41-5",0.651974164141006
"74051-80-2","74051-80-2","74051-80-2",0.626895964606418
"14938-35-3","14938-35-3","14938-35-3",1.17142630161279
"612-83-9","612-83-9","612-83-9",0.0888102672579768
"94-86-0","94-86-0","94-86-0",1.2000668233443
"80-46-6","80-46-6","80-46-6",0.317583314582749
"117-79-3","117-79-3","117-79-3",0.700112113276309
"486-66-8","486-66-8","486-66-8",0.0828137064513416
"41198-08-7","41198-08-7","41198-08-7",0.358777944800495
"118-79-6","118-79-6","118-79-6",1.07749896575015
"110488-70-5","110488-70-5","110488-70-5",0.445824203159409
"99-76-3","99-76-3","99-76-3",0.630857226522725
"110235-47-7","110235-47-7","110235-47-7",0.495914909758826
"56-53-1","56-53-1","56-53-1",0.533798369916509
"2934-05-6","2934-05-6","2934-05-6",1.07159868632828
"NOCAS_47311","NOCAS_47311","NOCAS_47311",2.26015915794761
"24602-86-6","24602-86-6","24602-86-6",0.0362989666740503
"1470-94-6","1470-94-6","1470-94-6",0.00925209946539446
"128-95-0","128-95-0","128-95-0",0.606632619767499
"56-38-2","56-38-2","56-38-2",0.644753089336769
"7287-19-6","7287-19-6","7287-19-6",0.0878733521841481
"1610-18-0","1610-18-0","1610-18-0",0.00771760875565699
"151506-44-4","151506-44-4","151506-44-4",0.0201081853367048
"487-06-9","487-06-9","487-06-9",0.410554400644537
"104-54-1","104-54-1","104-54-1",0.532044176797853
"744-45-6","744-45-6","744-45-6",0.283396372156086
"171866-31-2","171866-31-2","171866-31-2",0.182345903283618
"1134-23-2","1134-23-2","1134-23-2",1.01140999063919
"93-16-3","93-16-3","93-16-3",1.14885873184753
"59756-60-4","59756-60-4","59756-60-4",0.0884149918877118
"119446-68-3","119446-68-3","119446-68-3",0.167553313826156
"6152-33-6","6152-33-6","6152-33-6",0.322931487936749
"123-31-9","123-31-9","123-31-9",0.0480676589362529
"79902-63-9","79902-63-9","79902-63-9",0.113752387630298
"63-25-2","63-25-2","63-25-2",0.841677972436215
"118134-30-8","118134-30-8","118134-30-8",0.428146182284926
"101-21-3","101-21-3","101-21-3",1.17561577118502
"842-07-9","842-07-9","842-07-9",0.176811114955123
"97-54-1","97-54-1","97-54-1",1.18386611789132
"6190-65-4","6190-65-4","6190-65-4",0.193035047806631
"501027-49-2","501027-49-2","501027-49-2",0.462975726082638
"2110-18-1","2110-18-1","2110-18-1",0.767558692948422
"129-00-0","129-00-0","129-00-0",1.14556504588916
"121-75-5","121-75-5","121-75-5",0.0406774551947303
"210826-40-7","210826-40-7","210826-40-7",0.857029229715453
"129630-19-9","129630-19-9","129630-19-9",0.0115221969246493
"120-47-8","120-47-8","120-47-8",0.890184742673668
"148477-71-8","148477-71-8","148477-71-8",0.450145762067122
"29232-93-7","29232-93-7","29232-93-7",0.375778440352495
"51-03-6","51-03-6","51-03-6",0.349238290435595
"105-67-9","105-67-9","105-67-9",0.282729167437786
"1570-64-5","1570-64-5","1570-64-5",0.630455684710182
"23031-36-9","23031-36-9","23031-36-9",0.631784031907007
"122-14-5","122-14-5","122-14-5",0.567447224101325
"78587-05-0","78587-05-0","78587-05-0",0.397973187975257
"135-88-6","135-88-6","135-88-6",0.317572245848933
"90-43-7","90-43-7","90-43-7",0.795349938049725
"119-93-7","119-93-7","119-93-7",0.0340979231003771
"60-09-3","60-09-3","60-09-3",0.209861557129997
"76738-62-0","76738-62-0","76738-62-0",0.619577093991208
"1912-24-9","1912-24-9","1912-24-9",0.154014272391401
"128639-02-1","128639-02-1","128639-02-1",0.0413409937394835
"7378-99-6","7378-99-6","7378-99-6",0.376853066958096
"68359-37-5","68359-37-5","68359-37-5",0.195415533386598
"80-05-7","80-05-7","80-05-7",0.663634339148687
